id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,big_church_count_500,church_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,big_church_count_1000,church_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
17965,2014-04-28,54,32.0,5.0,17.0,1.0,2013.0,2.0,8.0,2.0,Investment,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,2395.0,5,1564,7377.0,5,0,0,0,0,4,no,0,0,0,no,yes,no,no,no,no,no,no,247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43.0,3.0,0.0,0.0,10.0,2.0,28.0,0.0,0.0,0.0,41.0,0.0,1.0,7.0,10.0,23.0,108,1.508783078,1.021663853,4.93050591,0.410875493,1.821078778,0.22446734,2.603424896,1.750507134,0.33835386,1.958954,3.233436,1.023979,4.148644609,49.78373531,75.0,3.579211595,4.860179157,75,0.032293711,0.387524533,0.69270587,no,5.375874803,13.3460765,17.32544259,18.06876449,19.4369908,3.390488761,11,no,4.111510444,7,2.925371865,no,24.94573778,5,7.213517605,14,9.462627705,16.76507856,3.169041804,5.563931088,10.41245348,4.216214345,10.22399261,3.690354458,2.508231533,7.051259988,7.051259988,13.55154828,6.004331446,1.478472568,12.19894591,3.673171735,8.589896631,4.85464115,2.170888779,5.255739402,2.166624321,0.22446734,3.404710725,1.349963197,9.559220711,8.301276489,7.052832838,6.489407606,1.727212305,good,0.0,6.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,14.46,0,0,0,0,0,660.0,1125.0,887.5,0,0,0,0,0,0,0,0,0,0,0,0.0,13.17,0,0,0,0,0,683.33,1147.06,913.64,0,0,0,0,0,0,0,0,1,0,0,0,0.57,11.71,0,0,0,0,1,500.0,1000.0,750.0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.88,10.92,0,0,1,36600,3,833.33,1333.33,1083.33,0,0,1,2,0,0,0,0,2,0,0,1,1,14.4,7.87,0,0,4,53937,15,753.33,1266.67,1010.0,0,1,7,6,1,0,0,4,6,0,0,6,1,5424300
17966,2014-04-28,64,1.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,OwnerOccupier,Krjukovo,10842309.74,85219,0.06217241,0.161531741,5767,5278.0,6,5648,10529.0,6,0,2,0,4,1,no,0,4,1,no,no,no,no,no,no,no,no,221709,101426,120283,12194,6155,6039,58114,28761,29353,14911,4222,10689,5767,2919,2848,5648,2830,2818,13872,7020,6852,49415,25109,24306,10654,5374,5280,372.0,8.0,146.0,11.0,65.0,9.0,111.0,1.0,17.0,4.0,373.0,2.0,20.0,184.0,131.0,36.0,29,23.59756358,19.69943224,219.2424896,18.27020747,1.474260176,0.983735846,15.37624855,0.0,0.294266955,4.197942,2.247896,27.05779,1.712379508,20.5485541,28.0,1.748217987,2.33391051,28,0.423214922,5.078579065,0.20750018,no,17.6855696,31.19257546,33.82391353,34.60507157,35.84935759,5.000642937,14,no,7.664284335,49,0.70743814,no,36.96419549,83,26.22043315,1,43.09945407,21.95564049,20.54032733,16.42438723,21.80783164,17.46709578,42.32327295,2.687919443,1.919517854,5.366390796,5.308015836,26.87133582,14.59099371,2.366525313,28.59128001,2.700161078,2.970450934,4.385859122,1.458064003,1.494166981,2.420658989,0.983735846,4.699379043,2.218399114,28.24927881,6.165355472,2.252281469,20.12996866,1.58020451,no data,41.39,4.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.51,29.26,0,0,0,0,0,660.0,1125.0,887.5,0,0,0,0,0,0,0,0,0,0,0,11.79,23.0,1,6000,1,1700,0,683.33,1147.06,913.64,0,0,0,0,0,0,0,0,0,0,0,0,19.53,14.02,1,6000,1,1700,5,480.0,800.0,640.0,0,3,1,1,0,0,0,0,0,0,0,2,0,31.49,8.53,1,6000,5,17700,5,480.0,800.0,640.0,0,3,1,1,0,0,0,0,2,0,1,5,1,34.36,6.94,3,51038,7,49700,14,507.14,857.14,682.14,0,7,4,3,0,0,0,1,3,0,2,10,1,6450000
17967,2014-04-28,42,25.0,6.0,9.0,1.0,1975.0,3.0,5.0,2.0,Investment,Staroe Krjukovo,4389199.094,28537,0.033225884,0.13012277,1908,1860.0,2,1986,5038.0,3,0,0,0,1,0,no,0,0,0,no,no,no,no,no,no,no,no,32071,14906,17165,4203,2199,2004,16577,8662,7915,7757,2335,5422,1908,994,914,1986,1036,950,4735,2476,2259,7355,4086,3269,3645,1903,1742,96.0,22.0,27.0,7.0,4.0,3.0,33.0,0.0,0.0,0.0,96.0,0.0,5.0,30.0,39.0,22.0,29,27.00234359,21.12256203,252.9080342,21.07566952,1.57278454,0.095826798,16.30464829,0.155493324,0.793824197,4.19073,3.513057,27.83136,2.118261386,25.41913663,28.0,2.199076723,4.490635285,28,0.456581323,5.478975872,0.732830961,no,18.8268769,32.31234906,34.98866982,35.75139479,37.02064106,3.464159312,14,no,6.804490485,49,0.911005147,no,40.27859391,83,27.64356294,1,44.06865184,22.61577826,21.47624955,17.65884504,22.51187496,18.94868949,42.45534201,2.59342074,1.369477523,4.673948425,4.615573465,28.29446562,15.76321917,0.967692536,30.0144098,2.605662375,2.278008563,2.898948653,0.641349822,1.234929484,2.769910682,0.301966057,3.707262727,0.921047273,29.02641726,5.472913101,1.012742548,21.31823864,0.5089556,no data,9.58,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.66,2.14,0,0,2,3800,5,480.0,800.0,640.0,0,3,1,1,0,0,0,1,0,0,0,9.9,4.09,1,6000,2,3800,6,566.67,916.67,741.67,0,3,1,2,0,0,0,0,1,1,3,0,14.12,9.59,2,26038,4,35800,8,550.0,937.5,743.75,0,3,3,2,0,0,0,0,1,0,1,3,0,24.2,13.12,3,51038,7,49700,14,507.14,857.14,682.14,0,7,4,3,0,0,0,0,2,0,2,8,1,29.23,8.19,3,51038,7,49700,14,507.14,857.14,682.14,0,7,4,3,0,0,0,1,3,0,2,9,2,5650000
17968,2014-04-28,62,32.0,11.0,17.0,1.0,2013.0,2.0,12.0,4.0,Investment,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,2395.0,5,1564,7377.0,5,0,0,0,0,4,no,0,0,0,no,yes,no,no,no,no,no,no,247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43.0,3.0,0.0,0.0,10.0,2.0,28.0,0.0,0.0,0.0,41.0,0.0,1.0,7.0,10.0,23.0,108,0.719201307,0.484366955,5.812403458,0.484366955,1.453638495,0.372741704,2.975128367,1.60873844,0.795402328,1.533088,3.690504,1.352621,3.655383947,43.86460737,75.0,3.187619288,4.252728119,75,0.185607474,2.227289684,0.648199797,no,5.59531584,13.54932715,17.56108202,18.32613586,19.67808952,3.129035444,11,no,4.178327418,7,2.693850821,no,25.35903716,5,6.821925298,14,9.283834369,16.71672116,3.335527914,5.706772668,10.16556954,4.328817489,9.832400306,4.103653837,2.880597708,7.67511833,7.464559368,13.15995597,6.272456524,1.097207847,11.8073536,4.086471115,9.003196011,4.967678763,2.020362335,5.132523088,1.726965694,0.372741704,3.337386415,0.913100102,9.986807949,8.714575869,7.088829096,6.656540582,2.020530032,good,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.81,0,0,0,0,0,660.0,1125.0,887.5,0,0,0,0,0,0,0,1,0,0,0,0.0,8.99,0,0,0,0,0,683.33,1147.06,913.64,0,0,0,0,0,0,0,0,1,0,0,0,1.1,13.19,0,0,0,0,0,671.01,1136.36,904.55,0,0,0,0,0,0,0,0,1,0,0,0,0,4.15,15.0,0,0,2,41100,4,700.0,1125.0,912.5,0,1,1,2,0,0,0,0,2,0,0,1,1,13.47,7.75,0,0,4,44437,14,771.43,1285.71,1028.57,0,1,6,6,1,0,0,4,6,0,0,6,1,8300000
17969,2014-04-28,61,34.0,13.0,15.0,2.0,1976.0,2.0,7.0,2.0,Investment,Koptevo,4787424.272,96959,0.03845587,0.122090347,6507,3272.0,4,6566,8751.0,6,0,4,0,7,6,no,0,0,7,no,no,no,no,no,no,no,no,78810,36091,42719,13901,7344,6557,59120,29664,29456,23938,6980,16958,6507,3456,3051,6566,3453,3113,15510,8201,7309,17662,8488,9174,12269,6487,5782,390.0,101.0,2.0,0.0,216.0,11.0,60.0,0.0,0.0,0.0,390.0,1.0,9.0,290.0,39.0,51.0,109,4.010725075,2.998193115,32.15537986,2.679614989,0.484458608,0.125478024,2.080837004,0.062951377,0.463353569,19.7275,2.341699,5.114022,1.194842973,14.33811567,85.0,1.194842973,1.826482604,85,0.228748356,2.744980267,0.491836078,no,7.811197703,4.356209016,7.13748523,7.837451571,9.198096604,2.04306725,14,no,2.164395218,28,0.744071407,no,10.35079949,83,7.575365125,5,16.26172704,3.095250327,3.445077772,1.62922232,4.789751993,5.286333739,19.32207861,1.138187869,0.284355159,3.609064171,1.542282531,1.872880312,0.561478308,0.353278737,3.720110139,0.76815767,1.038250798,0.948211473,1.890182228,0.647714315,0.473038046,0.125478024,0.910840941,0.904586687,5.403944384,7.929979441,5.245756123,2.162063763,0.598060899,poor,33.02,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,34.43,2.05,4,26505,0,0,5,1020.0,1700.0,1360.0,0,2,1,0,1,1,1,2,0,4,1,33.04,7.51,7,73140,0,0,23,700.0,1200.0,950.0,3,5,9,4,1,1,0,1,2,0,9,3,27.2,12.16,16,357808,2,82236,42,622.22,1055.56,838.89,6,13,13,8,1,1,0,2,6,0,0,11,5,19.06,11.77,45,1229662,13,539501,122,598.13,995.33,796.73,15,50,26,25,4,2,0,7,13,0,1,31,7,17.58,16.89,114,3008796,48,1736611,359,706.19,1179.57,942.88,36,107,102,80,23,9,2,14,32,0,5,96,12,10650000
17970,2014-04-28,62,1.0,2.0,17.0,1.0,1979.0,2.0,1.0,1.0,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,2395.0,5,1564,7377.0,5,0,0,0,0,4,no,0,0,0,no,yes,no,no,no,no,no,no,247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43.0,3.0,0.0,0.0,10.0,2.0,28.0,0.0,0.0,0.0,41.0,0.0,1.0,7.0,10.0,23.0,108,1.112948919,0.660282914,7.923394973,0.660282914,1.248366131,0.441081776,3.09818702,1.411513254,0.988090759,1.398312,3.882011,1.551821,3.831299907,45.97559888,75.0,3.363535248,4.646475731,75,0.20808409,2.497009081,0.443970474,no,5.627100861,13.57032356,17.5974581,18.37353059,19.71690301,2.947483839,11,no,4.146620704,7,2.529637997,no,25.53495312,5,6.997841258,14,9.143642804,16.62422737,3.353501778,5.702706961,10.00147408,4.317263676,10.00831627,4.279569797,3.004425788,7.85103429,7.640475327,13.33587193,6.106423696,1.014975338,11.98326956,4.262387074,9.179111971,4.954330443,1.910009543,5.017606592,1.522232614,0.441081776,3.251295562,0.77485601,10.19202606,8.890491828,7.036966598,6.665049658,2.110159716,good,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05,0,0,0,0,0,660.0,1125.0,887.5,0,0,0,0,0,0,0,1,0,0,0,0.25,7.82,0,0,0,0,0,683.33,1147.06,913.64,0,0,0,0,0,0,0,0,1,0,0,0,1.77,13.19,0,0,1,36600,0,671.01,1136.36,904.55,0,0,0,0,0,0,0,0,2,0,0,0,0,3.05,16.56,0,0,2,41100,4,700.0,1125.0,912.5,0,1,1,2,0,0,0,0,2,0,0,0,1,13.02,7.6,0,0,4,44437,18,700.0,1194.44,947.22,0,2,9,6,1,0,0,4,6,0,0,5,1,6396300
17971,2014-04-28,38,18.0,8.0,17.0,1.0,1998.0,1.0,8.0,2.0,Investment,Koptevo,4787424.272,96959,0.03845587,0.122090347,6507,3272.0,4,6566,8751.0,6,0,4,0,7,6,no,0,0,7,no,no,no,no,no,no,no,no,78810,36091,42719,13901,7344,6557,59120,29664,29456,23938,6980,16958,6507,3456,3051,6566,3453,3113,15510,8201,7309,17662,8488,9174,12269,6487,5782,390.0,101.0,2.0,0.0,216.0,11.0,60.0,0.0,0.0,0.0,390.0,1.0,9.0,290.0,39.0,51.0,9,1.680472665,1.089129378,11.74735271,0.978946059,0.028649621,0.243061551,0.941267124,0.050886252,0.703275637,21.07101,1.696016,3.876583,1.291380435,15.49656522,9.0,1.291380435,1.933286488,9,0.272709264,3.27251117,0.393755063,no,6.408853766,5.644854428,8.42029918,9.091977967,10.4870086,2.462663488,5,no,2.728966316,14,0.703275637,no,7.562552335,121,9.159944487,5,17.01964824,1.53461551,2.698711918,1.292561004,6.247530501,4.417325096,18.26137411,1.730844981,0.130488023,2.548359671,0.745638026,1.305548349,0.679116574,1.896034946,2.987673642,1.320273516,1.266057633,0.243061551,2.356336126,1.051132519,0.151711765,0.243061551,0.539744043,0.66084587,4.414713047,6.850078225,5.350707368,2.55836066,0.204611714,poor,4.88,0.0,0,0,0,0,6,1,1,3,1,0,0,0,0,0,4,0,16.16,11.73,0,0,0,0,10,566.67,1000.0,783.33,1,2,5,2,0,0,2,2,0,6,0,19.48,22.22,5,115158,0,0,14,516.67,916.67,716.67,2,4,6,2,0,0,0,2,3,0,8,2,21.83,20.48,9,129964,0,0,18,593.75,1031.25,812.5,2,5,7,3,1,0,0,2,3,0,0,12,3,17.46,21.66,32,857741,12,503283,95,584.52,988.1,786.31,11,32,29,21,1,1,0,3,8,0,1,24,5,18.49,14.57,89,2229565,40,1039619,291,701.9,1171.1,936.5,28,87,80,69,18,9,0,18,34,1,3,77,11,7000000
17972,2014-04-28,36,20.0,5.0,9.0,1.0,1978.0,1.0,6.0,2.0,Investment,Bibirevo,6407578.1,155572,0.189727117,6.99893e-05,9576,5001.0,5,10309,11065.0,5,0,1,0,7,3,no,0,16,1,no,no,no,no,no,no,no,no,86206,40477,45729,21154,11007,10147,98207,52277,45930,36211,10580,25631,9576,4899,4677,10309,5463,4846,23603,12286,11317,17508,9425,8083,18654,9709,8945,211.0,25.0,0.0,0.0,0.0,2.0,184.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,206.0,5.0,51,4.389410066,2.663176324,18.3414659,1.528455491,0.155722671,0.529751772,2.462410199,0.086653197,0.530811311,24.64578,2.314313,4.317876,6.023884276,72.28661132,8.0,5.872808379,9.169340487,8,0.092006201,1.104074417,0.275142294,no,0.924834534,11.01159583,13.16867153,13.78414369,15.24700606,0.924834514,1,no,4.829787971,36,0.584699802,no,14.86391284,101,21.00474803,7,17.68464933,6.794969966,2.300882663,0.471232111,4.808565374,3.971948763,5.730372103,2.838983157,0.200911673,1.569402387,0.931019828,6.315244707,2.496092258,3.041704327,2.41468982,2.893886481,5.780477978,0.529751772,0.998364046,0.767171142,0.124443078,0.529751772,1.595280352,1.180106942,4.371565437,8.969247141,7.481138187,6.665110701,0.362753599,good,16.87,0.0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,2,0,8.56,17.99,2,33300,6,892600,7,333.33,583.33,458.33,1,5,1,0,0,0,0,0,0,5,0,5.73,25.12,3,71000,11,998200,16,386.67,666.67,526.67,1,11,3,1,0,0,0,0,1,0,6,0,9.31,15.62,5,108800,12,1016820,31,600.0,1000.0,800.0,2,13,7,7,2,0,0,1,2,0,0,8,1,10.58,10.1,12,264554,22,1280258,59,642.86,1080.36,861.61,3,20,18,14,3,1,0,4,7,0,0,21,1,11.76,10.23,22,520803,47,3546662,145,678.03,1140.15,909.09,13,40,46,35,8,3,0,11,18,1,0,52,5,4800000
17973,2014-04-28,47,29.0,5.0,9.0,1.0,1975.0,2.0,6.0,2.0,Investment,Otradnoe,10053051.74,175518,0.096270197,0.300322518,9753,5088.0,4,10311,12721.0,4,0,1,0,10,3,no,0,9,6,no,yes,no,yes,no,no,no,no,61396,27916,33480,21400,11094,10306,112133,59089,53044,41985,12703,29282,9753,5044,4709,10311,5335,4976,23849,12412,11437,11588,5359,6229,18732,9663,9069,282.0,35.0,0.0,0.0,20.0,5.0,222.0,0.0,0.0,0.0,282.0,0.0,0.0,14.0,246.0,22.0,24,1.49185575,0.896225962,10.80655905,0.900546588,0.003613057,0.575063634,1.532233409,0.131663939,0.704456711,22.80584,1.572837,2.317572,3.851986957,46.22384348,1.0,3.906745898,5.469760751,23,0.045488928,0.545867138,0.548601655,no,3.480997326,8.502788911,10.67802351,11.26756785,12.7409596,3.480997307,1,no,3.541625466,5,1.137359953,no,11.63367108,101,15.6915264,4,15.87258134,5.440314918,2.603743018,1.780540616,6.840502874,2.152467164,7.688684214,1.049477522,0.462587655,1.957508378,1.86338989,5.637523128,3.3669005,3.657441414,3.45732081,0.878580573,2.0040977,1.495520454,0.697908765,1.316330551,0.564198256,0.575063634,1.592881748,0.906862711,1.937763905,8.393886373,4.964595839,4.727110971,0.33217788,good,15.5,0.0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,12.62,4.77,0,0,4,79970,19,629.41,1088.24,858.82,2,4,8,4,1,0,0,1,0,3,2,11.27,8.71,1,21000,5,98590,24,627.27,1090.91,859.09,2,6,10,4,2,0,0,0,1,0,10,2,11.73,14.09,6,224342,12,309197,42,620.0,1075.0,847.5,2,11,18,8,3,0,0,3,3,1,0,15,3,13.02,21.12,13,327080,23,745621,83,638.67,1100.0,869.33,8,23,31,14,6,1,0,6,12,1,0,31,3,15.23,16.74,41,831548,51,2492392,206,682.98,1143.62,913.3,18,63,59,48,13,5,0,14,25,1,3,83,5,8000000
17974,2014-04-28,57,39.0,9.0,9.0,2.0,1971.0,3.0,5.0,2.0,Investment,Babushkinskoe,4934147.224,86206,0.11640032,0.122190486,4300,1578.0,3,4724,5461.0,3,0,1,0,6,2,no,0,3,2,no,no,no,no,no,no,no,yes,55125,25551,29574,9734,5192,4542,52560,28071,24489,23912,7214,16698,4300,2213,2087,4724,2581,2143,11209,6096,5113,10741,5375,5366,8429,4475,3954,271.0,49.0,2.0,0.0,147.0,5.0,67.0,0.0,1.0,0.0,269.0,0.0,9.0,169.0,82.0,9.0,63,1.423791949,0.84320148,10.11841775,0.84320148,0.509405437,0.454495186,1.523701969,0.03101941,0.224613383,21.56457,1.03475,5.365545,1.932897678,23.19477214,25.0,1.634606421,3.17121023,25,0.213353138,2.56023766,1.053799219,no,3.647724993,7.70218585,10.1690475,10.83294223,12.320525,1.413541549,15,no,1.598007329,20,0.929360613,no,8.891598961,101,12.37812152,4,13.54233681,8.315724526,1.750231648,1.837057383,5.949571263,0.325068228,5.131533689,1.635331452,0.428026635,2.654134939,2.611801342,2.641573055,1.201848956,0.660819128,2.930535871,0.991627556,1.013630931,0.884963491,0.745187549,0.81903817,0.834855189,0.454495186,0.160742136,0.157072883,4.533718423,4.968199515,5.198228864,2.979445327,0.402951858,good,9.49,10.85,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,7.14,13.12,1,15584,3,30915,9,611.11,1000.0,805.56,0,5,1,2,1,0,2,2,0,4,0,10.05,11.57,5,117207,5,80915,19,694.12,1147.06,920.59,2,6,4,5,2,0,0,2,2,0,15,1,13.28,11.5,8,176227,11,589766,40,650.0,1097.22,873.61,4,13,11,8,4,0,0,3,3,0,0,22,1,17.73,12.49,12,217577,15,851936,69,629.82,1070.18,850.0,12,18,21,14,4,0,0,8,10,0,1,39,2,29.77,8.98,27,468871,34,3519916,167,671.81,1137.58,904.7,18,52,48,30,17,2,0,13,20,1,3,74,5,9100000
17975,2014-04-28,41,28.0,3.0,5.0,2.0,1965.0,2.0,6.0,2.0,Investment,Birjulevo Vostochnoe,14795571.25,145088,0.308056827,0.050900058,9223,4519.0,6,10621,10053.0,6,0,2,0,8,3,no,0,3,1,no,no,no,yes,no,no,no,no,1716730,774585,942145,21130,10962,10168,93008,48690,44318,30950,9206,21744,9223,4754,4469,10621,5550,5071,23495,12204,11291,367659,172958,194701,18567,9643,8924,217.0,52.0,0.0,0.0,43.0,3.0,119.0,0.0,0.0,0.0,217.0,0.0,2.0,32.0,170.0,13.0,30,5.009996398,4.007997117,47.78082585,3.981735487,0.206945517,0.229363573,1.305151996,0.233996926,0.15694016,6.468681,1.100816,1.053197,0.937505874,11.25007049,74.0,4.023353929,5.029192405,29,0.047679208,0.572150494,1.294357008,no,2.904680134,11.58215012,14.65073983,16.23787891,16.77579753,2.635531626,31,no,2.904680131,1,0.050397865,yes,17.84696335,32,2.262167231,12,11.27555272,5.39925688,1.153032616,0.714647089,2.722614192,1.27034627,8.506728279,4.062184648,1.322296844,3.228758864,7.923147064,2.464480838,0.802911086,1.649160773,10.19464434,0.540673507,8.410077034,0.810952627,1.679642881,2.709916073,0.271709452,0.229363573,1.016452556,1.024958023,5.861216305,12.97807198,2.647253852,2.673615003,1.058668512,poor,4.95,20.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31,23.47,0,0,0,0,0,660.0,1125.0,887.5,0,0,0,0,0,0,0,0,0,1,0,10.5,30.27,0,0,0,0,5,660.0,1200.0,930.0,0,1,3,0,1,0,0,1,2,0,5,0,19.88,29.11,0,0,1,1700,6,716.67,1250.0,983.33,0,1,3,1,1,0,0,2,4,0,0,6,0,22.84,25.96,2,25342,6,40100,21,761.11,1277.78,1019.44,3,4,6,5,3,0,0,3,7,0,2,14,2,14.59,15.41,13,378351,37,1747339,105,707.29,1192.71,950.0,9,28,34,23,8,3,0,5,15,0,2,33,6,5200000
